SaleID,CustomerID,ProductID,Quantity,SaleDate,Price,TotalSaleAmount
8507,196,78,1,2023-12-03,448.83,448.83
8508,343,116,1,2023-06-17,70.17,70.17
8509,107,163,2,2023-01-22,12.56,25.12
8510,155,77,2,2024-09-05,850.78,1701.56
8511,46,94,9,2025-01-17,469.0,4221.0
8512,130,80,5,2024-04-29,933.96,4669.8
8513,177,135,4,2023-12-09,195.75,783.0
8514,65,148,6,2025-01-19,173.34,1040.04
8515,346,144,1,2023-12-12,191.86,191.86
8516,29,180,2,2023-05-19,18.37,36.74
8517,413,36,2,2023-12-21,787.31,1574.62
8518,120,7,2,2023-04-04,1970.73,3941.46
8519,53,124,7,2025-04-05,179.54,1256.78
8520,163,103,2,2024-12-06,178.92,357.84
8521,414,50,1,2023-08-09,1092.49,1092.49
8522,29,48,1,2024-07-12,1344.17,1344.17
8523,487,9,2,2023-07-10,1525.06,3050.12
8524,96,179,2,2024-12-13,6.78,13.56
8525,171,50,4,2023-11-23,1163.09,4652.36
8526,138,68,2,2025-02-27,1451.92,2903.84
8527,65,57,1,2025-05-10,360.63,360.63
8528,23,5,2,2024-08-06,1412.39,2824.78
8529,174,181,1,2025-09-25,22.3,22.3
8530,394,101,5,2025-10-03,493.8,2469.0
8531,218,29,2,2025-06-15,838.86,1677.72
8532,150,135,2,2023-12-13,191.76,383.52
8533,465,49,4,2024-06-02,144.15,576.6
8534,131,161,2,2023-01-20,13.99,27.98
8535,29,52,2,2024-04-10,575.73,1151.46
8536,326,137,2,2025-11-23,119.31,238.62
8537,32,39,1,2023-01-04,1019.11,1019.11
8538,225,153,4,2024-09-04,14.43,57.72
8539,45,179,1,2024-07-20,6.96,6.96
8540,195,75,10,2024-10-16,566.5,5665.0
8541,401,167,3,2023-08-03,43.84,131.52
8542,1,150,8,2023-05-03,46.47,371.76
8543,295,160,8,2024-10-10,16.56,132.48
8544,154,84,2,2023-01-21,502.23,1004.46
8545,65,116,4,2025-07-25,64.69,258.76
8546,449,19,4,2025-05-31,1482.37,5929.48
8547,208,127,3,2024-12-29,56.28,168.84
8548,332,70,1,2023-12-14,855.88,855.88
8549,273,151,5,2025-09-01,175.02,875.1
8550,344,83,5,2025-02-12,735.1,3675.5
8551,428,45,2,2025-09-17,1374.66,2749.32
8552,70,117,4,2025-04-03,364.9,1459.6
8553,313,48,4,2023-05-21,1387.64,5550.56
8554,391,199,2,2024-04-07,28.97,57.94
8555,482,107,3,2025-11-10,692.08,2076.24
8556,28,157,1,2023-07-29,34.87,34.87
8557,390,109,2,2024-03-28,229.39,458.78
8558,472,68,3,2025-12-09,1550.87,4652.61
8559,415,193,2,2023-02-06,13.31,26.62
8560,91,34,1,2025-06-01,1357.26,1357.26
8561,200,32,2,2024-05-19,1881.21,3762.42
8562,349,131,1,2023-04-29,83.9,83.9
8563,48,189,3,2024-12-09,36.42,109.26
8564,45,192,1,2023-04-06,8.96,8.96
8565,122,147,1,2024-04-14,187.26,187.26
8566,129,20,1,2023-02-06,1054.15,1054.15
8567,139,35,1,2024-08-08,932.43,932.43
8568,172,51,9,2024-02-14,1081.33,9731.97
8569,335,35,2,2024-01-20,918.72,1837.44
8570,73,106,4,2025-09-11,398.74,1594.96
8571,347,117,1,2023-06-01,440.26,440.26
8572,162,44,1,2023-05-02,703.49,703.49
8573,124,81,6,2024-09-25,262.05,1572.3
8574,181,19,8,2025-09-01,1352.25,10818.0
8575,171,139,2,2025-05-04,49.68,99.36
8576,70,140,2,2024-08-25,167.95,335.9
8577,182,33,3,2023-12-21,1627.29,4881.87
8578,38,121,7,2023-05-22,170.41,1192.87
8579,352,71,2,2024-10-08,197.77,395.54
8580,134,158,1,2023-12-22,185.67,185.67
8581,161,32,6,2025-02-10,2007.65,12045.9
8582,126,105,1,2023-04-08,252.02,252.02
8583,18,153,1,2024-03-30,14.43,14.43
8584,95,52,2,2023-08-11,485.31,970.62
8585,190,72,5,2025-04-23,819.56,4097.8
8586,31,118,5,2025-11-21,314.68,1573.4
8587,202,137,1,2024-05-25,116.98,116.98
8588,358,59,3,2025-10-17,1080.48,3241.44
8589,270,69,9,2023-12-24,1951.81,17566.29
8590,62,152,3,2024-09-03,52.24,156.72
8591,43,160,4,2024-02-23,14.54,58.16
8592,35,102,2,2025-01-28,345.12,690.24
8593,129,137,3,2024-04-07,120.91,362.73
8594,261,19,3,2023-06-14,1401.63,4204.89
8595,260,127,2,2023-06-15,58.97,117.94
8596,120,47,1,2024-07-05,1895.6,1895.6
8597,150,91,1,2024-11-16,749.76,749.76
8598,141,171,4,2025-02-07,18.16,72.64
8599,452,163,1,2024-08-08,12.73,12.73
8600,59,36,9,2023-05-02,745.17,6706.53
8601,306,71,3,2024-01-10,185.03,555.09
8602,413,168,1,2025-03-06,19.75,19.75
8603,487,113,3,2024-11-03,79.86,239.58
8604,266,154,10,2023-02-25,174.97,1749.7
8605,81,177,1,2025-10-04,40.88,40.88
8606,195,194,1,2025-05-08,16.98,16.98
8607,485,93,1,2025-01-16,653.47,653.47
8608,413,78,2,2024-01-14,480.16,960.32
8609,372,178,1,2023-04-06,40.59,40.59
8610,286,139,2,2024-07-15,45.04,90.08
8611,209,112,2,2025-10-17,1027.19,2054.38
8612,76,87,2,2024-09-09,443.78,887.56
8613,232,130,6,2023-09-12,102.98,617.88
8614,212,192,1,2025-03-17,7.78,7.78
8615,72,15,7,2024-02-03,529.2,3704.4
8616,23,3,3,2023-02-22,1046.57,3139.71
8617,272,121,8,2023-09-25,203.83,1630.64
8618,19,106,1,2024-01-15,335.94,335.94
8619,169,109,2,2024-03-15,246.02,492.04
8620,74,155,1,2024-08-03,110.6,110.6
8621,364,167,5,2023-03-12,49.5,247.5
8622,405,33,1,2024-02-16,1674.32,1674.32
8623,17,137,2,2024-02-07,120.15,240.3
8624,211,47,2,2024-12-21,1735.92,3471.84
8625,181,1,6,2025-02-17,1048.17,6289.02
8626,45,25,2,2025-01-13,583.18,1166.36
8627,229,94,6,2023-05-23,507.68,3046.08
8628,374,23,2,2023-08-28,214.82,429.64
8629,207,92,1,2024-12-15,636.61,636.61
8630,221,56,1,2025-01-27,1308.7,1308.7
8631,24,168,7,2024-12-07,17.69,123.83
8632,108,97,5,2023-01-12,178.74,893.7
8633,348,12,7,2023-12-08,1533.62,10735.34
8634,234,123,8,2023-11-04,12.09,96.72
8635,381,90,1,2024-02-11,750.55,750.55
8636,253,128,4,2023-10-25,184.26,737.04
8637,470,51,1,2023-08-22,1017.04,1017.04
8638,16,109,1,2023-10-19,257.95,257.95
8639,89,152,5,2025-07-21,51.24,256.2
8640,319,85,2,2025-03-22,721.92,1443.84
8641,280,84,2,2025-11-23,557.28,1114.56
8642,36,48,5,2024-09-06,1506.21,7531.05
8643,470,45,1,2025-09-18,1477.68,1477.68
8644,195,142,3,2025-06-07,10.88,32.64
8645,16,45,4,2025-06-08,1407.58,5630.32
8646,176,123,1,2024-07-13,10.26,10.26
8647,39,87,5,2024-04-04,457.81,2289.05
8648,380,57,4,2023-01-06,346.8,1387.2
8649,215,151,4,2024-08-11,156.8,627.2
8650,56,191,5,2024-05-29,24.39,121.95
8651,275,143,1,2025-04-22,148.69,148.69
8652,417,98,5,2024-04-18,833.05,4165.25
8653,78,157,1,2023-12-22,37.69,37.69
8654,42,97,5,2025-01-28,177.38,886.9
8655,474,164,2,2023-10-11,39.25,78.5
8656,79,116,1,2025-10-01,68.8,68.8
8657,368,28,3,2023-01-22,1627.23,4881.69
8658,217,163,2,2024-12-26,11.72,23.44
8659,21,110,1,2023-11-20,697.78,697.78
8660,136,67,7,2023-02-04,573.92,4017.44
8661,46,132,2,2025-07-26,52.66,105.32
8662,478,77,4,2024-09-30,862.99,3451.96
8663,121,17,3,2024-07-03,1405.69,4217.07
8664,344,53,2,2025-07-12,122.55,245.1
8665,311,70,3,2025-06-19,911.84,2735.52
8666,221,61,10,2023-02-02,1238.24,12382.4
8667,58,95,1,2024-04-09,845.29,845.29
8668,261,70,3,2024-06-27,995.61,2986.83
8669,162,41,7,2023-10-08,507.55,3552.85
8670,257,124,2,2025-06-09,156.82,313.64
8671,44,91,4,2024-04-29,690.78,2763.12
8672,245,93,1,2025-07-31,682.03,682.03
8673,110,161,3,2025-04-26,14.2,42.6
8674,427,199,2,2024-01-25,26.18,52.36
8675,358,169,10,2023-08-10,43.31,433.1
8676,60,166,2,2023-04-23,46.52,93.04
8677,470,16,1,2025-03-10,214.72,214.72
8678,261,2,2,2023-04-16,537.76,1075.52
8679,210,22,10,2023-03-29,505.3,5053.0
8680,455,44,3,2025-08-27,739.27,2217.81
8681,103,122,2,2024-07-27,150.53,301.06
8682,395,126,1,2023-08-27,105.32,105.32
8683,95,173,3,2023-11-21,10.63,31.89
8684,350,175,6,2024-01-30,22.19,133.14
8685,95,191,1,2024-05-14,24.1,24.1
8686,172,4,4,2023-05-22,76.59,306.36
8687,319,155,2,2024-09-25,99.08,198.16
8688,58,84,1,2025-02-28,530.03,530.03
8689,66,10,1,2023-04-07,562.11,562.11
8690,287,153,2,2025-11-21,14.47,28.94
8691,1,123,1,2024-12-05,10.33,10.33
8692,404,169,1,2025-08-02,37.58,37.58
8693,191,55,5,2025-08-29,480.39,2401.95
8694,469,95,1,2023-05-04,828.07,828.07
8695,125,156,6,2023-11-16,120.55,723.3
8696,181,97,2,2024-09-15,170.97,341.94
8697,302,55,3,2024-02-03,493.8,1481.4
8698,189,52,1,2023-07-11,561.74,561.74
8699,15,159,3,2025-01-04,111.48,334.44
8700,394,93,1,2024-03-10,671.86,671.86
8701,158,67,1,2023-05-17,639.26,639.26
8702,397,135,2,2024-01-03,193.56,387.12
8703,407,105,2,2025-03-30,294.03,588.06
8704,367,66,9,2023-04-03,1729.92,15569.28
8705,335,46,10,2025-12-22,352.21,3522.1
8706,442,148,2,2023-03-23,163.06,326.12
8707,389,191,2,2023-01-15,25.17,50.34
8708,324,156,1,2024-03-04,122.2,122.2
8709,490,30,2,2024-07-07,1451.29,2902.58
8710,133,94,2,2024-06-06,429.48,858.96
8711,190,106,1,2025-09-23,352.5,352.5
8712,318,146,8,2025-12-02,51.87,414.96
8713,397,78,1,2024-08-15,521.74,521.74
8714,264,174,6,2024-07-20,12.92,77.52
8715,383,156,4,2024-07-06,104.65,418.6
8716,82,96,4,2024-09-26,521.68,2086.72
8717,384,192,2,2024-05-18,8.98,17.96
8718,117,51,8,2024-09-03,1160.72,9285.76
8719,78,69,3,2024-01-01,2018.54,6055.62
8720,419,7,2,2023-05-03,1974.43,3948.86
8721,185,72,4,2023-09-14,765.02,3060.08
8722,425,170,2,2023-02-03,29.29,58.58
8723,474,116,1,2025-07-11,66.03,66.03
8724,286,92,2,2024-01-14,718.61,1437.22
8725,63,95,5,2024-04-13,827.54,4137.7
8726,211,168,1,2025-04-08,20.0,20.0
8727,454,93,3,2025-03-20,756.69,2270.07
8728,341,55,4,2025-07-12,510.11,2040.44
8729,8,43,9,2025-11-20,841.81,7576.29
8730,464,64,1,2025-02-25,1981.78,1981.78
8731,450,76,8,2024-11-28,320.34,2562.72
8732,272,38,5,2024-03-09,467.21,2336.05
8733,419,144,3,2023-03-14,191.68,575.04
8734,153,98,2,2024-05-14,838.44,1676.88
8735,86,130,3,2025-09-12,99.46,298.38
8736,59,12,3,2025-06-28,1562.74,4688.22
8737,216,147,1,2025-06-28,181.56,181.56
8738,127,72,6,2024-01-23,831.19,4987.14
8739,164,43,2,2025-09-28,729.03,1458.06
8740,134,48,2,2025-05-20,1603.42,3206.84
8741,157,80,2,2024-06-24,933.44,1866.88
8742,47,111,1,2024-04-09,299.46,299.46
8743,230,128,3,2024-11-29,206.21,618.63
8744,175,112,3,2025-01-31,1028.72,3086.16
8745,434,121,1,2023-02-22,171.73,171.73
8746,4,109,2,2024-06-03,262.18,524.36
8747,36,91,7,2023-11-18,684.24,4789.68
8748,30,95,1,2024-08-02,848.89,848.89
8749,388,94,1,2023-08-29,475.32,475.32
8750,423,90,1,2025-09-06,797.22,797.22
8751,350,153,8,2024-02-02,12.55,100.4
8752,15,108,1,2025-10-08,71.74,71.74
8753,427,65,2,2023-05-14,483.68,967.36
8754,456,37,6,2023-02-14,100.78,604.68
8755,339,188,1,2023-08-18,15.84,15.84
8756,427,27,2,2023-11-12,1576.43,3152.86
8757,459,37,1,2024-12-30,110.82,110.82
8758,85,51,8,2024-08-06,1011.0,8088.0
8759,120,178,1,2023-06-24,35.74,35.74
8760,322,117,6,2025-01-05,411.46,2468.76
8761,312,61,5,2023-11-27,1419.75,7098.75
8762,163,51,2,2025-05-01,1148.44,2296.88
8763,15,17,5,2023-09-29,1260.62,6303.1
8764,451,22,3,2024-09-20,536.36,1609.08
8765,152,113,4,2023-08-16,81.38,325.52
8766,118,142,9,2023-03-04,12.18,109.62
8767,104,132,2,2023-12-07,50.41,100.82
8768,376,194,2,2025-06-06,18.29,36.58
8769,482,128,1,2025-01-13,195.39,195.39
8770,354,155,5,2025-05-19,109.66,548.3
8771,419,141,8,2024-12-14,61.05,488.4
8772,390,188,2,2024-11-08,14.43,28.86
8773,362,10,2,2025-07-23,623.04,1246.08
8774,288,7,1,2025-12-13,1859.38,1859.38
8775,127,44,5,2024-02-15,840.04,4200.2
8776,392,82,7,2023-04-10,910.19,6371.33
8777,415,7,1,2023-07-09,1997.49,1997.49
8778,383,50,1,2023-03-18,1076.83,1076.83
8779,408,198,2,2023-08-24,37.52,75.04
8780,314,86,2,2025-07-20,884.48,1768.96
8781,41,8,2,2023-01-14,909.55,1819.1
8782,417,149,2,2023-05-23,169.2,338.4
8783,243,91,3,2024-09-25,680.3,2040.9
8784,236,171,6,2023-10-08,15.56,93.36
8785,450,22,2,2025-01-07,537.44,1074.88
8786,68,182,4,2025-07-28,14.15,56.6
8787,120,155,5,2023-02-19,107.44,537.2
8788,370,2,2,2024-12-21,563.51,1127.02
8789,216,56,2,2025-06-29,1220.72,2441.44
8790,308,34,7,2025-09-24,1251.17,8758.19
8791,434,24,2,2025-03-03,1290.65,2581.3
8792,220,15,1,2025-12-05,562.08,562.08
8793,172,176,1,2024-04-19,42.95,42.95
8794,139,140,3,2023-04-20,153.24,459.72
8795,195,91,9,2025-05-20,679.09,6111.81
8796,404,73,3,2024-11-13,408.25,1224.75
8797,55,44,7,2024-01-06,768.05,5376.35
8798,222,56,2,2023-05-09,1292.87,2585.74
8799,14,144,3,2023-07-30,181.7,545.1
8800,192,78,1,2024-02-29,436.54,436.54
8801,342,89,6,2023-04-07,282.06,1692.36
8802,293,26,8,2023-01-21,1382.14,11057.12
8803,165,48,3,2025-06-20,1349.81,4049.43
8804,125,16,3,2025-07-19,207.93,623.79
8805,69,80,4,2025-10-12,916.47,3665.88
8806,353,98,5,2025-11-13,809.68,4048.4
8807,102,50,4,2024-09-08,1145.8,4583.2
8808,65,109,2,2023-10-05,224.7,449.4
8809,346,136,1,2023-08-30,117.08,117.08
8810,68,39,5,2024-04-12,998.5,4992.5
8811,447,25,3,2025-11-10,630.58,1891.74
8812,463,160,10,2024-07-26,15.51,155.1
8813,362,97,4,2025-08-27,182.02,728.08
8814,402,148,4,2024-10-30,156.58,626.32
8815,372,152,1,2025-12-21,54.0,54.0
8816,263,25,1,2023-02-26,533.02,533.02
8817,18,63,1,2025-11-15,2067.31,2067.31
8818,359,156,2,2024-12-06,109.33,218.66
8819,215,66,1,2024-06-02,1633.14,1633.14
8820,26,15,1,2024-11-04,628.52,628.52
8821,470,16,1,2024-05-26,229.64,229.64
8822,494,40,2,2024-08-22,1954.86,3909.72
8823,37,50,2,2025-01-25,1061.61,2123.22
8824,29,75,7,2024-01-26,581.75,4072.25
8825,342,19,4,2023-03-25,1289.38,5157.52
8826,449,190,2,2024-05-01,19.6,39.2
8827,166,18,3,2024-08-25,1890.17,5670.51
8828,335,56,1,2023-08-13,1287.11,1287.11
8829,247,10,7,2023-09-13,649.72,4548.04
8830,291,51,1,2023-12-01,1027.79,1027.79
8831,51,20,1,2024-12-23,1026.98,1026.98
8832,321,56,2,2025-10-15,1205.0,2410.0
8833,343,97,6,2025-07-23,173.5,1041.0
8834,492,33,2,2024-03-10,1818.77,3637.54
8835,48,65,1,2023-08-06,497.4,497.4
8836,345,48,2,2024-03-01,1596.41,3192.82
8837,330,36,2,2025-05-30,664.35,1328.7
8838,142,87,5,2024-07-10,442.18,2210.9
8839,172,179,1,2023-04-26,7.89,7.89
8840,252,40,10,2025-05-10,1841.32,18413.2
8841,3,58,4,2023-02-12,1464.03,5856.12
8842,385,53,3,2023-01-03,100.79,302.37
8843,136,176,1,2025-08-18,39.35,39.35
8844,95,11,1,2024-12-17,1912.17,1912.17
8845,330,67,4,2024-08-22,651.01,2604.04
8846,39,145,2,2023-11-12,89.86,179.72
8847,190,124,8,2025-10-20,176.15,1409.2
8848,323,31,1,2025-05-11,311.11,311.11
8849,294,75,5,2023-03-12,527.48,2637.4
8850,393,171,6,2025-08-11,15.86,95.16
8851,216,54,2,2024-07-29,979.41,1958.82
8852,155,95,2,2023-07-22,938.45,1876.9
8853,444,163,3,2025-01-10,12.44,37.32
8854,184,86,1,2024-07-31,865.2,865.2
8855,10,197,1,2025-06-06,32.89,32.89
8856,136,93,1,2024-08-29,685.68,685.68
8857,474,24,1,2025-09-27,1379.93,1379.93
8858,346,188,2,2025-01-25,14.66,29.32
8859,217,129,5,2025-05-14,129.62,648.1
8860,149,13,8,2025-02-04,110.69,885.52
8861,284,120,4,2025-04-15,591.67,2366.68
8862,75,173,1,2023-05-08,12.53,12.53
8863,348,145,1,2025-03-11,85.46,85.46
8864,393,163,2,2023-02-27,13.31,26.62
8865,466,39,1,2024-04-27,887.47,887.47
8866,103,197,2,2025-04-16,36.97,73.94
8867,136,12,2,2025-05-24,1319.2,2638.4
8868,164,154,1,2025-12-11,169.79,169.79
8869,320,172,3,2024-05-22,53.76,161.28
8870,446,128,4,2023-11-10,178.5,714.0
8871,246,20,1,2024-01-12,1073.87,1073.87
8872,420,61,1,2025-05-05,1259.66,1259.66
8873,163,198,1,2023-08-08,40.13,40.13
8874,487,155,7,2024-07-24,94.54,661.78
8875,435,147,1,2025-12-06,179.59,179.59
8876,423,116,10,2025-02-19,65.34,653.4
8877,190,40,2,2023-06-02,1818.18,3636.36
8878,341,179,2,2023-10-14,7.99,15.98
8879,256,56,3,2023-05-22,1191.66,3574.98
8880,290,99,2,2025-01-19,72.2,144.4
8881,119,46,4,2023-01-04,347.47,1389.88
8882,34,60,1,2024-06-22,1604.56,1604.56
8883,470,64,1,2025-03-12,1699.68,1699.68
8884,247,127,1,2023-05-21,62.45,62.45
8885,435,71,8,2025-11-14,221.75,1774.0
8886,487,11,5,2024-12-30,1993.2,9966.0
8887,281,74,3,2023-05-25,712.57,2137.71
8888,441,92,1,2024-06-12,632.32,632.32
8889,67,34,1,2023-12-05,1259.87,1259.87
8890,455,122,2,2024-06-03,162.6,325.2
8891,219,144,5,2023-03-12,191.41,957.05
8892,455,17,1,2024-10-21,1302.17,1302.17
8893,261,114,3,2024-06-13,171.06,513.18
8894,37,54,1,2024-07-25,955.67,955.67
8895,204,138,4,2023-10-26,87.23,348.92
8896,433,30,6,2024-09-27,1419.69,8518.14
8897,223,71,2,2024-11-23,200.42,400.84
8898,334,126,2,2024-07-17,100.3,200.6
8899,276,153,4,2025-10-31,12.52,50.08
8900,492,31,2,2025-03-31,341.97,683.94
8901,294,94,1,2024-10-05,428.7,428.7
8902,488,185,2,2023-05-06,20.74,41.48
8903,369,24,1,2024-03-27,1168.34,1168.34
8904,247,73,3,2023-06-24,412.39,1237.17
8905,257,142,1,2023-05-15,11.95,11.95
8906,401,177,2,2024-09-17,43.6,87.2
8907,61,16,4,2023-04-02,236.79,947.16
8908,157,24,10,2023-03-16,1214.72,12147.2
8909,149,185,4,2024-06-02,19.5,78.0
8910,236,87,7,2024-07-23,411.4,2879.8
8911,279,98,4,2025-10-31,778.7,3114.8
8912,4,79,2,2025-07-22,121.39,242.78
8913,75,34,5,2023-06-29,1272.53,6362.65
8914,6,167,3,2023-04-20,45.04,135.12
8915,8,167,1,2024-05-13,46.19,46.19
8916,167,195,1,2023-09-25,36.05,36.05
8917,302,182,1,2025-05-13,12.74,12.74
8918,349,129,1,2025-03-24,131.76,131.76
8919,118,188,2,2023-02-08,14.48,28.96
8920,106,26,1,2023-09-28,1253.48,1253.48
8921,279,128,2,2024-02-18,178.25,356.5
8922,397,164,2,2024-02-05,43.89,87.78
8923,101,41,4,2025-04-20,514.63,2058.52
8924,164,186,6,2024-06-12,36.3,217.8
8925,360,104,9,2025-05-12,288.1,2592.9
8926,229,91,2,2024-05-31,715.08,1430.16
8927,226,179,9,2024-12-14,7.73,69.57
8928,299,135,1,2023-07-30,214.05,214.05
8929,234,136,2,2023-11-05,105.06,210.12
8930,42,117,5,2024-03-26,423.67,2118.35
8931,329,43,6,2024-06-25,748.39,4490.34
8932,288,1,3,2025-07-24,1066.67,3200.01
8933,279,53,2,2024-12-31,107.48,214.96
8934,236,40,2,2023-03-24,1687.76,3375.52
8935,65,155,1,2025-03-30,98.8,98.8
8936,420,169,1,2023-05-17,44.28,44.28
8937,403,189,5,2023-09-29,42.5,212.5
8938,335,180,1,2025-06-05,17.95,17.95
8939,329,184,5,2024-06-30,1.73,8.65
8940,180,193,3,2024-05-21,14.83,44.49
8941,244,122,1,2025-07-11,163.02,163.02
8942,261,135,4,2024-06-20,214.53,858.12
8943,471,38,1,2024-03-12,462.78,462.78
8944,121,162,1,2025-04-15,29.11,29.11
8945,274,20,9,2023-05-29,1157.83,10420.47
8946,440,84,3,2023-08-04,525.37,1576.11
8947,95,105,2,2023-12-22,256.81,513.62
8948,211,79,1,2023-09-23,139.74,139.74
8949,352,169,4,2025-03-19,43.3,173.2
8950,477,85,2,2023-06-06,654.15,1308.3
8951,292,12,3,2024-06-28,1525.97,4577.91
8952,280,198,2,2024-05-15,35.3,70.6
8953,154,190,10,2025-02-15,22.28,222.8
8954,195,95,2,2024-11-28,896.88,1793.76
8955,129,175,10,2024-07-13,20.44,204.4
8956,26,23,7,2025-04-20,216.57,1515.99
8957,319,127,2,2025-01-26,59.67,119.34
8958,419,197,5,2024-08-30,31.8,159.0
8959,450,113,7,2024-08-12,93.16,652.12
8960,9,159,4,2023-09-30,106.7,426.8
8961,102,38,1,2024-07-28,462.24,462.24
8962,201,142,1,2025-08-28,11.88,11.88
8963,391,82,1,2025-09-26,920.31,920.31
8964,415,20,1,2023-12-26,1034.85,1034.85
8965,315,159,3,2025-05-28,115.6,346.8
8966,106,172,2,2024-01-30,46.94,93.88
8967,303,192,1,2024-04-07,8.63,8.63
8968,21,143,4,2025-08-29,146.85,587.4
8969,148,108,5,2023-02-05,77.58,387.9
8970,91,88,4,2023-06-17,582.98,2331.92
8971,305,181,3,2024-03-18,19.35,58.05
8972,449,1,1,2023-10-20,892.21,892.21
8973,277,11,2,2023-03-12,1744.57,3489.14
8974,79,134,1,2024-09-05,152.77,152.77
8975,324,162,2,2023-01-31,29.22,58.44
8976,98,91,8,2023-07-06,798.72,6389.76
8977,432,132,1,2024-12-10,58.69,58.69
8978,459,119,2,2023-06-20,693.21,1386.42
8979,28,178,2,2024-08-24,35.91,71.82
8980,217,144,2,2024-01-25,179.58,359.16
8981,99,145,5,2023-04-17,92.45,462.25
8982,70,186,2,2023-09-02,39.1,78.2
8983,444,148,1,2023-07-19,173.48,173.48
8984,29,121,6,2024-08-10,198.95,1193.7
8985,492,101,1,2023-10-30,515.01,515.01
8986,275,87,6,2025-09-10,458.95,2753.7
8987,37,16,1,2023-02-09,210.33,210.33
8988,155,200,8,2025-02-21,31.62,252.96
8989,196,126,1,2023-06-02,102.0,102.0
8990,362,39,4,2024-07-08,970.07,3880.28
8991,230,68,3,2023-09-14,1716.96,5150.88
8992,303,175,1,2024-06-10,24.18,24.18
8993,336,153,2,2024-07-16,12.63,25.26
8994,277,168,1,2024-07-04,18.95,18.95
8995,145,148,3,2024-05-18,157.8,473.4
8996,268,137,1,2025-11-25,120.7,120.7
8997,290,174,1,2025-08-24,11.2,11.2
8998,184,101,3,2023-05-30,583.48,1750.44
8999,267,157,6,2025-07-03,35.18,211.08
9000,175,190,8,2024-01-30,23.16,185.28
9001,94,21,1,2023-12-09,1110.14,1110.14
9002,486,170,1,2023-03-04,32.43,32.43
9003,299,124,10,2024-09-27,166.35,1663.5
9004,236,129,1,2023-03-30,141.16,141.16
9005,199,110,4,2023-04-17,677.21,2708.84
9006,268,151,1,2024-07-09,171.91,171.91
9007,342,164,2,2024-12-07,38.27,76.54
9008,402,62,2,2023-08-29,884.7,1769.4
9009,182,174,8,2025-08-16,12.06,96.48
9010,262,169,1,2023-06-12,37.18,37.18
9011,218,176,3,2025-05-03,45.53,136.59
9012,237,142,1,2024-11-16,11.62,11.62
9013,412,144,8,2025-12-11,186.89,1495.12
9014,57,50,1,2024-04-24,1076.27,1076.27
9015,292,172,1,2025-07-14,49.33,49.33
9016,477,46,3,2023-02-19,378.63,1135.89
9017,16,189,3,2023-02-02,36.61,109.83
9018,425,112,2,2025-08-07,1045.56,2091.12
9019,28,74,1,2023-11-24,802.68,802.68
9020,446,71,4,2025-10-28,208.18,832.72
9021,411,17,4,2024-12-23,1500.91,6003.64
9022,456,142,4,2025-07-03,12.43,49.72
9023,400,18,1,2025-08-30,1694.14,1694.14
9024,311,114,3,2023-08-10,178.16,534.48
9025,261,120,1,2023-08-26,649.57,649.57
9026,360,35,9,2025-06-29,1067.61,9608.49
9027,50,31,1,2025-08-09,316.21,316.21
9028,43,13,2,2025-12-20,94.55,189.1
9029,288,183,1,2025-06-30,46.77,46.77
9030,174,37,6,2024-09-02,94.31,565.86
9031,352,109,2,2024-02-08,250.63,501.26
9032,179,176,1,2023-06-20,40.24,40.24
9033,342,159,3,2023-05-10,119.59,358.77
9034,173,23,1,2024-10-30,185.64,185.64
9035,46,110,2,2023-05-12,743.29,1486.58
9036,217,144,8,2023-06-06,207.4,1659.2
9037,224,13,1,2024-05-15,112.1,112.1
9038,394,129,2,2024-01-13,134.52,269.04
9039,19,186,1,2024-07-28,39.8,39.8
9040,344,23,2,2025-10-31,199.02,398.04
9041,457,6,1,2024-09-14,105.09,105.09
9042,484,3,4,2024-01-26,1080.26,4321.04
9043,247,169,4,2025-10-30,39.72,158.88
9044,281,165,2,2025-06-07,48.38,96.76
9045,12,110,3,2024-12-18,714.15,2142.45
9046,167,125,2,2024-05-07,98.03,196.06
9047,222,172,1,2023-03-27,48.1,48.1
9048,244,147,1,2024-07-25,208.18,208.18
9049,235,3,1,2025-09-06,1095.81,1095.81
9050,403,23,3,2024-01-23,214.96,644.88
9051,313,78,4,2024-03-17,443.87,1775.48
9052,426,101,1,2024-03-02,521.87,521.87
9053,144,137,6,2023-02-07,137.34,824.04
9054,35,175,8,2024-07-07,23.39,187.12
9055,122,136,1,2025-12-28,125.89,125.89
9056,276,144,1,2024-04-11,180.66,180.66
9057,158,27,6,2024-03-05,1650.11,9900.66
9058,70,55,1,2025-10-03,442.66,442.66
9059,295,29,1,2024-07-10,804.48,804.48
9060,73,36,3,2024-07-14,714.13,2142.39
9061,470,25,1,2023-11-16,597.45,597.45
9062,31,92,3,2024-05-27,658.32,1974.96
9063,412,61,6,2023-10-26,1256.15,7536.9
9064,235,5,5,2024-08-15,1425.37,7126.85
9065,493,72,2,2025-09-07,846.89,1693.78
9066,125,41,2,2024-03-12,499.84,999.68
9067,136,136,3,2025-10-26,120.84,362.52
9068,473,71,5,2025-10-12,203.1,1015.5
9069,31,191,1,2023-06-09,24.08,24.08
9070,102,83,2,2024-07-10,752.72,1505.44
9071,479,180,2,2023-05-24,19.86,39.72
9072,61,59,2,2023-02-26,1083.83,2167.66
9073,337,22,1,2024-09-21,441.28,441.28
